product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Make-Cosmetics	0.06185995897795948	0.04505848796951043	1e-300	0.06388805209400791	0.05416164941879103	0.053155899801367305	0.02226481105878773	0.0638093262958762	0.0449748483185938	1e-300
Credit card	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Language/studies/study/abroad	0.05100909775989369	1e-300	1e-300	1e-300	0.04444866023893272	0.04359495255858423	1e-300	1e-300	0.044635771016658214	1e-300
Internet	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	5e+299	1e-300	1e-300	5e-301
points/Sweepstakes	0.055285122795639116	0.04512281140403488	1e-300	1e-300	0.050765107588194004	0.04818503978413457	1e-300	0.055039267663292854	0.04896677902708234	1e-300
Manga/animation/youth	0.05184627681305007	1e-300	1e-300	1e-300	0.04492398933198952	0.04214626892067892	1e-300	0.02243470095217122	0.043216881364357175	1e-300
Junior College/University	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
TV Shows	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Hospital/Clinic	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Sunburn/Sun care	0.052012068787779954	0.04249338253709718	1e-300	1e-300	0.04824400740180544	0.0447258164248743	1e-300	0.05149840610086997	0.04476727567298005	1e-300
pets	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Mobile phone	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
online game	1e-300	1e-300	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
Fitness/Gym	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Real Estate/Rent	0.0514022483404097	0.04235734076404609	1e-300	1e-300	0.050018004245976425	0.05091125206057796	0.02084199472773302	0.05161513223031941	0.04582798974298544	1e-300
Toys	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300
Bank	0.04601468561590143	0.03905128907205098	1e-300	1e-300	0.04282155455523349	0.04028188621393399	0.01917952466719497	0.04479471972969464	0.03868897573165365	1e-300
Tool	0.05676409238486149	0.044837482612012675	1e-300	1e-300	0.04979162135082393	0.05063694001497483	0.02084199472773302	0.04822989020850753	0.04693153127586108	7.5e-301
Clothing items	0.05679926824168048	0.04476001579147365	1e-300	1e-300	0.05029932984260598	0.0467885933549345	1e-300	0.0521244585335168	0.047433360996629426	1e-300
SNS	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Office supplies	0.05357527101611996	0.04208256631376697	1e-300	1e-300	0.048165512040762505	0.05060593312591246	1e-300	0.05092216326723756	0.045522767946362494	1e-300
Eating and drinking establishments/Mass eatery/Family restaurant/Coffee	0.05188930079968562	0.019752378841022013	1e-300	1e-300	0.04692011679821831	0.046319155857821995	1e-300	0.047672631278901076	0.04526569075499689	1e-300
Electricity/water supply	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
Supplement/Health food	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
Securities	1e-300	1e-300	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
Parts/Accessories	0.06084224298008744	0.04525750602409024	1e-300	1e-300	0.052774487218933346	0.052449894756528635	1e-300	0.05383246288100013	0.049148456564808415	1e-300
AirplaneFlight ticket	1e-300	1e-300	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300	7.5e-301
other	0.0	0.0	0.0	0.0	0.059610163172712984	1e-300	0.0	0.0	0.0	0.0
car	0.059736639187924	0.058417427890995154	1e-300	1e-300	0.0631234720094029	0.049532412776133794	0.03581780571219555	0.059072304731553706	0.0510177691944196	1e-300
Human Resources Services/Employment/Career Change/Dispatch	0.05126395205638469	0.04146025628417126	1e-300	1e-300	0.046154571130002923	0.0448350417143011	1e-300	0.047512163432072124	0.043509614921964326	1e-300
Baby	0.0534079780817248	0.047885780795736604	1e-300	1e-300	0.04999787331760195	0.04757029624012155	0.020695428263165484	0.04772617091637285	0.04523166045878241	1e-300
Gambling	0.06775676028090583	0.044287557309841116	1e-300	1e-300	0.04726131629698285	0.05612589591704986	0.02188826566665823	0.05194789816890184	0.04809594723045929	1e-300
Living consumable materials	0.05648627072919006	1e-300	1e-300	1e-300	0.052194123903371754	0.04642510991798901	1e-300	0.05459324143381242	0.04760164320532646	1e-300
Visual acuity/vision correction	1e-300	1e-300	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
Jewelry	0.05803845277856462	0.05694097396480074	1e-300	1e-300	0.06126606436265278	0.0455102254893752	0.034714015837697246	0.055517214109412544	0.04676109908946297	1e-300
vocational school	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Corporate/service/BtoB	0.0558238775218869	0.04235734076404609	1e-300	1e-300	0.047269030102534824	0.04943674468866158	0.020944826849087834	0.05094722952193145	0.04582798974298544	1e-300
Fortunetelling	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
bag	0.04966040886276142	0.04087073428617154	1e-300	1e-300	0.0470686495532391	0.04298174888431782	0.01990049263884963	0.048029987048988275	0.043339783085292016	1e-300
Manga/animation	1e-300	1e-300	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300	5e-301
Esthetic	1e-300	1e-300	5e-301	5e-301	1e-300	1e-300	7.5e-301	1e-300	1e-300	5e-301
Learning private school/preparatory school	1e-300	1e-300	5e-301	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300	1e-300
